"ensembl_gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"gene_biotype"	"2_401_Inp_10_11_S1"	"2_567_Elu_10_16_S8"	"3_401_Sup_10_11_S2"	"4_401_Elu_10_11_S3"	"4_624_Elu_10_16_S9"	"6_401_Inp_10_12_S4"	"6_567_Elu_10_10_S7"	"7_401_Sup_10_12_S5"	"8_401_Elu_10_12_S6"
"ENSG00000167311"	"ART5"	"11"	3659733	3663546	-1	"protein_coding"	24	29	22	13	24	24	17	18	28
"ENSG00000167315"	"ACAA2"	"18"	47309869	47340330	-1	"protein_coding"	291	174	26	263	300	268	224	48	292
"ENSG00000167323"	"STIM1"	"11"	3875757	4114439	1	"protein_coding"	195	256	128	261	248	266	244	125	278
"ENSG00000167325"	"RRM1"	"11"	4115937	4160106	1	"protein_coding"	1110	1313	193	1136	1485	1110	1245	221	1426
"ENSG00000167333"	"TRIM68"	"11"	4619902	4629489	-1	"protein_coding"	169	176	53	194	180	204	158	45	191
"ENSG00000167363"	"FN3K"	"17"	80693451	80709073	1	"protein_coding"	13	12	3	13	10	20	9	12	32
"ENSG00000167371"	"PRRT2"	"16"	29823177	29827201	1	"protein_coding"	51	44	36	53	38	47	47	32	60
"ENSG00000167377"	"ZNF23"	"16"	71481500	71496998	-1	"protein_coding"	21	17	10	8	21	11	21	17	11
"ENSG00000167378"	"IRGQ"	"19"	44088521	44100287	-1	"protein_coding"	302	334	120	330	378	310	370	120	405
"ENSG00000167380"	"ZNF226"	"19"	44669226	44682534	1	"protein_coding"	150	146	37	185	168	193	115	52	213
"ENSG00000167384"	"ZNF180"	"19"	44979854	45004576	-1	"protein_coding"	103	137	17	113	175	117	147	24	149
"ENSG00000167393"	"PPP2R3B"	"X"	294698	347690	-1	"protein_coding"	132	131	166	182	154	186	146	139	183
"ENSG00000167394"	"ZNF668"	"16"	31072164	31085641	-1	"protein_coding"	54	45	40	68	60	58	59	24	74
"ENSG00000167395"	"ZNF646"	"16"	31085743	31095517	1	"protein_coding"	214	233	108	284	273	267	246	169	272
"ENSG00000167397"	"VKORC1"	"16"	31102163	31107301	-1	"protein_coding"	432	482	347	477	626	526	398	260	521
"ENSG00000167447"	"SMG8"	"17"	57286761	57292608	1	"protein_coding"	192	210	37	184	191	188	205	90	227
"ENSG00000167460"	"TPM4"	"19"	16177831	16213813	1	"protein_coding"	3427	2488	276	3312	3286	2508	2616	308	3101
"ENSG00000167461"	"RAB8A"	"19"	16222439	16245044	1	"protein_coding"	760	584	81	734	733	678	569	120	761
"ENSG00000167468"	"GPX4"	"19"	1103936	1106787	1	"protein_coding"	1638	2315	1216	2114	2084	2181	2055	977	2273
"ENSG00000167470"	"MIDN"	"19"	1248552	1259142	1	"protein_coding"	509	566	319	759	603	692	715	299	832
"ENSG00000167487"	"KLHL26"	"19"	18747775	18781309	1	"protein_coding"	94	97	44	116	73	98	86	46	99
"ENSG00000167491"	"GATAD2A"	"19"	19496635	19619740	1	"protein_coding"	1667	1503	619	1929	1619	1644	1463	550	1774
"ENSG00000167508"	"MVD"	"16"	88718343	88729569	-1	"protein_coding"	135	116	196	138	156	182	131	112	155
"ENSG00000167513"	"CDT1"	"16"	88869621	88875666	1	"protein_coding"	1619	1823	2147	2146	2587	2351	1715	1761	2433
"ENSG00000167515"	"TRAPPC2L"	"16"	88922628	88929094	1	"protein_coding"	235	236	218	241	309	265	224	215	295
"ENSG00000167522"	"ANKRD11"	"16"	89334038	89556969	-1	"protein_coding"	2133	1806	721	2056	1438	2086	1871	741	2325
"ENSG00000167523"	"SPATA33"	"16"	89724210	89737680	1	"protein_coding"	63	67	37	78	80	105	69	30	90
"ENSG00000167524"	""	"17"	26934982	26941218	-1	"protein_coding"	36	16	11	26	15	13	17	8	25
"ENSG00000167525"	"PROCA1"	"17"	27030215	27038872	-1	"protein_coding"	55	43	22	58	29	74	47	18	57
"ENSG00000167526"	"RPL13"	"16"	89627065	89630950	1	"protein_coding"	6583	5836	5346	7831	9165	8945	5780	4440	9430
"ENSG00000167528"	"ZNF641"	"12"	48733791	48745197	-1	"protein_coding"	237	241	36	245	251	223	255	43	251
"ENSG00000167535"	"CACNB3"	"12"	49207577	49222724	1	"protein_coding"	44	64	38	81	64	75	75	37	82
"ENSG00000167543"	"TP53I13"	"17"	27893070	27900175	1	"protein_coding"	87	148	119	131	149	160	127	96	171
"ENSG00000167548"	"KMT2D"	"12"	49412758	49453557	-1	"protein_coding"	2517	2425	1445	2849	2252	2664	2363	1318	2807
"ENSG00000167549"	"CORO6"	"17"	27941774	27949925	-1	"protein_coding"	25	32	25	41	30	29	38	21	50
"ENSG00000167552"	"TUBA1A"	"12"	49578579	49583107	-1	"protein_coding"	1150	926	452	1092	1286	1116	893	392	1108
"ENSG00000167553"	"TUBA1C"	"12"	49582519	49667114	1	"protein_coding"	844	529	321	863	852	805	490	256	778
"ENSG00000167555"	"ZNF528"	"19"	52901102	52921665	1	"protein_coding"	31	36	6	43	35	16	29	11	51
"ENSG00000167562"	"ZNF701"	"19"	53059075	53090427	1	"protein_coding"	84	68	13	57	84	63	58	22	90
"ENSG00000167565"	"SERTAD3"	"19"	40946751	40950612	-1	"protein_coding"	78	121	73	129	126	145	128	102	156
"ENSG00000167566"	"NCKAP5L"	"12"	50184929	50222533	-1	"protein_coding"	190	343	148	276	272	270	259	136	325
"ENSG00000167578"	"RAB4B"	"19"	41284121	41302847	1	"protein_coding"	44	35	18	53	47	51	51	21	65
"ENSG00000167595"	"C19orf55"	"19"	36249044	36261930	1	"protein_coding"	240	215	143	246	211	259	294	116	292
"ENSG00000167600"	"CYP2S1"	"19"	41698954	41713444	1	"protein_coding"	87	68	4	91	64	62	65	12	86
"ENSG00000167601"	"AXL"	"19"	41725108	41767671	1	"protein_coding"	19	11	2	16	14	11	14	6	29
"ENSG00000167604"	"NFKBID"	"19"	36378555	36393205	-1	"protein_coding"	43	48	49	65	61	43	44	42	67
"ENSG00000167608"	"TMC4"	"19"	54663846	54676944	-1	"protein_coding"	37	15	43	40	31	45	30	49	39
"ENSG00000167614"	"TTYH1"	"19"	54926393	54948080	1	"protein_coding"	11	8	4	11	3	14	3	11	14
"ENSG00000167615"	"LENG8"	"19"	54960065	54973217	1	"protein_coding"	2215	1845	2219	2610	2025	2545	1654	1789	2691
"ENSG00000167619"	"TMEM145"	"19"	42817477	42829214	1	"protein_coding"	15	40	22	32	31	22	39	27	35
"ENSG00000167625"	"ZNF526"	"19"	42724423	42732353	1	"protein_coding"	159	187	71	195	164	157	142	78	181
"ENSG00000167632"	"TRAPPC9"	"8"	140742586	141468678	-1	"protein_coding"	112	131	73	129	73	120	140	57	127
"ENSG00000167635"	"ZNF146"	"19"	36705504	36729676	1	"protein_coding"	618	904	89	852	1048	593	999	121	973
"ENSG00000167637"	"ZNF283"	"19"	44331444	44353307	1	"protein_coding"	56	69	17	57	67	52	68	15	76
"ENSG00000167641"	"PPP1R14A"	"19"	38741877	38747231	-1	"protein_coding"	113	64	76	135	108	122	81	65	119
"ENSG00000167642"	"SPINT2"	"19"	38734675	38783254	1	"protein_coding"	22	35	21	41	42	44	23	27	56
"ENSG00000167645"	"YIF1B"	"19"	38795753	38807913	-1	"protein_coding"	258	260	226	318	272	310	242	181	374
"ENSG00000167646"	"DNAAF3"	"19"	55670031	55678090	-1	"protein_coding"	40	60	11	59	49	40	60	8	59
"ENSG00000167657"	"DAPK3"	"19"	3958451	3971121	-1	"protein_coding"	158	205	145	195	189	224	195	118	180
"ENSG00000167658"	"EEF2"	"19"	3976054	3985467	-1	"protein_coding"	23677	18731	11794	26394	30909	28491	16710	11404	29994
"ENSG00000167670"	"CHAF1A"	"19"	4402659	4445015	1	"protein_coding"	1400	1343	525	1405	1164	1456	1276	571	1472
"ENSG00000167671"	"UBXN6"	"19"	4444996	4457819	-1	"protein_coding"	266	321	213	425	437	443	326	195	449
"ENSG00000167674"	""	"19"	4472284	4502223	1	"protein_coding"	742	664	366	850	712	862	601	390	849
"ENSG00000167676"	"PLIN4"	"19"	4502204	4517716	-1	"protein_coding"	42	24	29	50	31	52	13	37	43
"ENSG00000167680"	"SEMA6B"	"19"	4542600	4559820	-1	"protein_coding"	29	46	33	63	43	61	42	30	60
"ENSG00000167685"	"ZNF444"	"19"	56643968	56672262	1	"protein_coding"	316	357	271	446	409	491	435	244	498
"ENSG00000167693"	"NXN"	"17"	702553	883010	-1	"protein_coding"	195	196	93	239	245	191	210	65	245
"ENSG00000167695"	"FAM57A"	"17"	635652	646206	1	"protein_coding"	242	173	75	252	227	237	149	125	253
"ENSG00000167699"	"GLOD4"	"17"	660337	685581	-1	"protein_coding"	662	617	133	712	810	664	603	153	799
"ENSG00000167700"	"MFSD3"	"8"	145734457	145736596	1	"protein_coding"	21	33	56	37	38	39	43	48	36
"ENSG00000167701"	"GPT"	"8"	145728356	145732557	1	"protein_coding"	8	6	9	18	10	11	13	12	18
"ENSG00000167702"	"KIFC2"	"8"	145691426	145699585	1	"protein_coding"	18	42	26	35	25	41	34	35	30
"ENSG00000167703"	"SLC43A2"	"17"	1472561	1532180	-1	"protein_coding"	234	286	181	300	244	283	247	174	295
"ENSG00000167705"	"RILP"	"17"	1549444	1553371	-1	"protein_coding"	27	20	18	20	37	29	32	13	32
"ENSG00000167716"	"WDR81"	"17"	1619817	1641893	1	"protein_coding"	87	95	97	127	112	107	79	102	130
"ENSG00000167720"	"SRR"	"17"	2206677	2228554	1	"protein_coding"	144	144	15	143	178	129	180	27	149
"ENSG00000167721"	"TSR1"	"17"	2225797	2240801	-1	"protein_coding"	925	712	175	863	961	794	780	214	1017
"ENSG00000167733"	"HSD11B1L"	"19"	5680615	5688533	1	"protein_coding"	8	11	16	28	16	10	12	11	19
"ENSG00000167740"	"CYB5D2"	"17"	4046462	4090605	1	"protein_coding"	62	31	30	40	38	55	30	18	41
"ENSG00000167747"	"C19orf48"	"19"	51300961	51308186	-1	"protein_coding"	635	794	1046	786	910	905	577	854	897
"ENSG00000167749"	"KLK4"	"19"	51409608	51413994	-1	"protein_coding"	11	9	11	18	10	13	14	10	18
"ENSG00000167765"	""	"19"	52095036	52097630	-1	"protein_coding"	25	23	13	25	19	22	18	10	35
"ENSG00000167766"	"ZNF83"	"19"	53097313	53193749	-1	"protein_coding"	99	119	28	144	109	91	127	32	116
"ENSG00000167770"	"OTUB1"	"11"	63753325	63769283	1	"protein_coding"	616	766	636	754	863	784	656	416	908
"ENSG00000167771"	"RCOR2"	"11"	63678693	63684316	-1	"protein_coding"	26	32	17	38	31	27	44	27	45
"ENSG00000167775"	"CD320"	"19"	8367011	8373240	-1	"protein_coding"	219	220	239	303	289	283	228	250	325
"ENSG00000167778"	"SPRYD3"	"12"	53458388	53473204	-1	"protein_coding"	129	109	86	183	149	143	112	58	184
"ENSG00000167792"	"NDUFV1"	"11"	67374323	67380006	1	"protein_coding"	617	561	524	547	837	722	520	460	671
"ENSG00000167797"	"CDK2AP2"	"11"	67273968	67276120	-1	"protein_coding"	490	550	282	554	533	535	467	223	594
"ENSG00000167799"	"NUDT8"	"11"	67395409	67397401	-1	"protein_coding"	10	11	18	6	7	5	3	8	13
"ENSG00000167815"	"PRDX2"	"19"	12907634	12912694	-1	"protein_coding"	723	708	601	754	916	800	658	489	814
"ENSG00000167840"	"ZNF232"	"17"	5008836	5026411	-1	"protein_coding"	123	137	41	149	130	136	118	18	165
"ENSG00000167842"	"MIS12"	"17"	5389605	5394134	1	"protein_coding"	325	402	33	302	280	281	404	39	378
"ENSG00000167861"	"HID1"	"17"	72946838	72969261	-1	"protein_coding"	45	69	30	53	65	53	101	28	79
"ENSG00000167862"	"ICT1"	"17"	73008765	73017356	1	"protein_coding"	895	955	95	982	1090	967	855	84	1123
"ENSG00000167863"	"ATP5H"	"17"	73034958	73043080	-1	"protein_coding"	448	544	111	473	563	475	505	134	513
"ENSG00000167880"	"EVPL"	"17"	74000583	74023533	-1	"protein_coding"	34	50	22	31	14	36	51	23	38
"ENSG00000167881"	"SRP68"	"17"	74035184	74068734	-1	"protein_coding"	1049	1182	213	1147	1270	986	1130	239	1259
"ENSG00000167889"	"MGAT5B"	"17"	74864538	74946475	1	"protein_coding"	12	21	21	17	12	29	23	27	10
"ENSG00000167900"	"TK1"	"17"	76170160	76183314	-1	"protein_coding"	331	398	172	412	419	401	397	141	503
"ENSG00000167904"	"TMEM68"	"8"	56608983	56685966	-1	"protein_coding"	310	394	45	351	315	310	412	61	455
"ENSG00000167920"	"TMEM99"	"17"	38975358	38992522	1	"protein_coding"	34	27	16	43	48	47	49	29	57
"ENSG00000167925"	"GHDC"	"17"	40340817	40346531	-1	"protein_coding"	39	40	52	45	55	66	39	51	45
"ENSG00000167930"	"ITFG3"	"16"	284545	319942	1	"protein_coding"	86	70	34	93	60	77	59	39	102
"ENSG00000167962"	"ZNF598"	"16"	2047655	2059824	-1	"protein_coding"	420	440	288	597	564	523	422	224	605
"ENSG00000167964"	"RAB26"	"16"	2190804	2204166	1	"protein_coding"	10	22	22	21	10	21	11	12	15
"ENSG00000167965"	"MLST8"	"16"	2254249	2259417	1	"protein_coding"	470	470	386	539	657	635	409	322	581
"ENSG00000167967"	"E4F1"	"16"	2273567	2285743	1	"protein_coding"	222	256	210	306	243	319	233	196	270
"ENSG00000167969"	"ECI1"	"16"	2289396	2302301	-1	"protein_coding"	229	215	203	225	238	253	199	171	266
"ENSG00000167971"	"CASKIN1"	"16"	2227184	2246526	-1	"protein_coding"	50	64	43	81	61	89	66	30	89
"ENSG00000167972"	"ABCA3"	"16"	2325882	2390747	-1	"protein_coding"	179	227	168	206	169	222	194	142	227
"ENSG00000167977"	"KCTD5"	"16"	2732476	2759031	1	"protein_coding"	426	422	102	459	492	455	435	117	564
"ENSG00000167978"	"SRRM2"	"16"	2802330	2822539	1	"protein_coding"	8798	9632	3183	10802	10131	9444	9280	3261	12185
"ENSG00000167981"	"ZNF597"	"16"	3486104	3493542	-1	"protein_coding"	23	33	3	14	46	21	25	2	30
"ENSG00000167984"	"NLRC3"	"16"	3589033	3627401	-1	"polymorphic_pseudogene"	56	38	22	63	55	45	32	14	61
"ENSG00000167985"	"SDHAF2"	"11"	61197514	61215001	1	"protein_coding"	28	23	4	30	36	41	23	10	47
"ENSG00000167986"	"DDB1"	"11"	61066923	61110068	-1	"protein_coding"	1311	1162	944	1350	1661	1407	1313	837	1428
"ENSG00000167987"	"VPS37C"	"11"	60897728	60929089	-1	"protein_coding"	331	266	115	382	339	314	282	105	381
"ENSG00000167992"	"VWCE"	"11"	61025762	61062896	-1	"protein_coding"	18	31	28	46	25	33	20	22	30
"ENSG00000167994"	"RAB3IL1"	"11"	61664773	61687741	-1	"protein_coding"	102	97	64	134	133	138	82	30	134
"ENSG00000167995"	"BEST1"	"11"	61717293	61732987	1	"protein_coding"	24	40	10	43	23	25	33	10	24
"ENSG00000167996"	"FTH1"	"11"	61727190	61735132	-1	"protein_coding"	2260	2394	1443	5169	3301	4104	2963	1122	5638
"ENSG00000168000"	"BSCL2"	"11"	62457747	62477317	-1	"protein_coding"	47	34	27	56	53	60	26	31	48
"ENSG00000168002"	"POLR2G"	"11"	62529016	62534182	1	"protein_coding"	354	352	426	330	470	404	278	341	375
"ENSG00000168003"	"SLC3A2"	"11"	62623518	62656352	1	"protein_coding"	1342	1633	692	1486	1591	1597	1774	777	1757
"ENSG00000168005"	"C11orf84"	"11"	63580860	63595190	1	"protein_coding"	576	473	287	705	751	757	450	237	736
"ENSG00000168010"	"ATG16L2"	"11"	72525353	72554719	1	"protein_coding"	195	169	115	232	217	223	198	138	232
"ENSG00000168014"	"C2CD3"	"11"	73723763	73882255	-1	"protein_coding"	439	553	145	499	483	378	554	154	556
"ENSG00000168026"	"TTC21A"	"3"	39149152	39180394	1	"protein_coding"	40	42	23	41	32	68	67	29	85
"ENSG00000168028"	"RPSA"	"3"	39448180	39454033	1	"protein_coding"	4024	3626	2626	3795	4506	4353	3277	2317	4209
"ENSG00000168032"	"ENTPD3"	"3"	40428647	40470110	1	"protein_coding"	19	9	4	16	15	11	11	5	15
"ENSG00000168036"	"CTNNB1"	"3"	41236328	41301587	1	"protein_coding"	1386	1942	648	1601	1966	1595	1831	721	1859
"ENSG00000168038"	"ULK4"	"3"	41288090	42003922	-1	"protein_coding"	84	113	46	100	78	98	100	42	81
"ENSG00000168040"	"FADD"	"11"	70049269	70053496	1	"protein_coding"	54	23	36	56	31	80	54	52	68
"ENSG00000168056"	"LTBP3"	"11"	65306276	65326401	-1	"protein_coding"	139	115	110	144	133	166	130	125	169
"ENSG00000168061"	"SAC3D1"	"11"	64808373	64812300	1	"protein_coding"	484	277	344	371	525	433	265	282	373
"ENSG00000168066"	"SF1"	"11"	64532078	64546258	-1	"protein_coding"	2382	3380	1021	3029	3244	2828	2897	1015	3518
"ENSG00000168067"	"MAP4K2"	"11"	64556290	64570713	-1	"protein_coding"	64	101	63	83	95	78	77	52	112
"ENSG00000168071"	"CCDC88B"	"11"	64107695	64125006	1	"protein_coding"	30	50	27	30	28	45	38	21	47
"ENSG00000168077"	"SCARA3"	"8"	27491385	27534293	1	"protein_coding"	34	30	14	40	35	38	30	18	41
"ENSG00000168078"	"PBK"	"8"	27667137	27695612	-1	"protein_coding"	341	332	27	388	459	351	398	46	455
"ENSG00000168079"	"SCARA5"	"8"	27727399	27850244	-1	"protein_coding"	15	11	5	12	16	16	11	5	22
"ENSG00000168090"	"COPS6"	"7"	99686577	99689823	1	"protein_coding"	976	960	320	920	1139	948	891	326	988
"ENSG00000168092"	"PAFAH1B2"	"11"	117014983	117047610	1	"protein_coding"	1716	1255	271	1623	1732	1390	1537	244	1784
"ENSG00000168096"	"ANKS3"	"16"	4746513	4784379	-1	"protein_coding"	125	142	57	176	148	159	120	72	198
"ENSG00000168101"	"NUDT16L1"	"16"	4743695	4745860	1	"protein_coding"	88	89	92	114	90	114	72	86	118
"ENSG00000168118"	"RAB4A"	"1"	229406822	229441641	1	"protein_coding"	898	660	103	782	1010	776	599	99	951
"ENSG00000168135"	"KCNJ4"	"22"	38822332	38851205	-1	"protein_coding"	11	15	2	7	9	14	15	4	10
"ENSG00000168137"	"SETD5"	"3"	9439299	9520924	1	"protein_coding"	2054	2178	502	2199	1784	2016	2388	617	2352
"ENSG00000168140"	"VASN"	"16"	4421849	4433529	1	"protein_coding"	17	19	9	29	25	21	15	7	28
"ENSG00000168148"	"HIST3H3"	"1"	228612546	228613026	-1	"protein_coding"	33	52	69	39	50	63	40	104	46
"ENSG00000168152"	"THAP9"	"4"	83821837	83841122	1	"protein_coding"	117	179	22	169	178	114	202	24	219
"ENSG00000168159"	"RNF187"	"1"	228674762	228683467	1	"protein_coding"	603	628	486	716	651	681	547	341	820
"ENSG00000168172"	"HOOK3"	"8"	42752075	42885682	1	"protein_coding"	457	492	136	501	468	439	548	131	537
"ENSG00000168175"	"MAPK1IP1L"	"14"	55518349	55536910	1	"protein_coding"	2629	3251	455	3061	3380	2344	3437	503	3224
"ENSG00000168209"	"DDIT4"	"10"	74033678	74035794	1	"protein_coding"	302	276	292	259	246	365	271	270	303
"ENSG00000168214"	"RBPJ"	"4"	26165077	26436541	1	"protein_coding"	810	853	125	935	1129	770	924	135	1126
"ENSG00000168228"	"ZCCHC4"	"4"	25314407	25372005	1	"protein_coding"	137	151	19	157	174	157	186	21	200
"ENSG00000168234"	"TTC39C"	"18"	21572737	21715574	1	"protein_coding"	174	188	49	190	190	200	216	28	245
"ENSG00000168237"	"GLYCTK"	"3"	52321105	52329272	1	"protein_coding"	26	30	18	31	39	42	34	39	38
"ENSG00000168243"	"GNG4"	"1"	235710987	235814054	-1	"protein_coding"	327	433	121	375	409	359	467	135	398
"ENSG00000168246"	"UBTD2"	"5"	171636644	171711075	-1	"protein_coding"	565	595	45	598	692	519	597	85	692
"ENSG00000168255"	"POLR2J3"	"7"	102178365	102213103	-1	"protein_coding"	36	32	25	35	35	50	33	28	35
"ENSG00000168256"	"NKIRAS2"	"17"	40163400	40177659	1	"protein_coding"	488	554	214	637	620	558	440	220	684
"ENSG00000168259"	"DNAJC7"	"17"	40128451	40173394	-1	"protein_coding"	1248	1181	156	1232	1195	1034	1329	203	1381
"ENSG00000168264"	"IRF2BP2"	"1"	234740015	234745271	-1	"protein_coding"	2078	1344	435	1986	2069	1798	1484	543	1950
"ENSG00000168268"	"NT5DC2"	"3"	52558386	52569070	-1	"protein_coding"	1294	936	871	1381	1291	1330	835	751	1328
"ENSG00000168273"	"SMIM4"	"3"	52568029	52613253	1	"protein_coding"	174	99	196	136	210	176	102	135	143
"ENSG00000168275"	"COA6"	"1"	234509202	234519795	1	"protein_coding"	271	341	61	303	250	268	347	60	343
"ENSG00000168280"	"KIF5C"	"2"	149632819	149883273	1	"protein_coding"	651	569	164	590	499	589	585	174	644
"ENSG00000168282"	"MGAT2"	"14"	50087489	50090198	1	"protein_coding"	6	12	14	15	10	19	18	1	21
"ENSG00000168283"	"BMI1"	"10"	22610140	22620413	1	"protein_coding"	226	277	44	240	348	233	326	63	352
"ENSG00000168286"	"THAP11"	"16"	67876213	67878097	1	"protein_coding"	151	97	71	149	138	150	125	92	171
"ENSG00000168288"	"MMADHC"	"2"	150426148	150444330	-1	"protein_coding"	670	767	117	748	813	670	846	156	839
"ENSG00000168291"	"PDHB"	"3"	58413357	58419584	-1	"protein_coding"	663	585	89	739	783	582	616	119	807
"ENSG00000168297"	"PXK"	"3"	58318607	58411748	1	"protein_coding"	614	656	66	762	771	498	820	96	746
"ENSG00000168300"	"PCMTD1"	"8"	52730140	52811735	-1	"protein_coding"	253	328	28	302	369	224	364	62	355
"ENSG00000168301"	"KCTD6"	"3"	58477841	58488087	1	"protein_coding"	140	147	10	184	198	194	192	25	219
"ENSG00000168303"	"MPLKIP"	"7"	40165622	40174258	-1	"protein_coding"	295	270	144	339	446	339	298	91	408
"ENSG00000168306"	"ACOX2"	"3"	58490863	58523046	-1	"protein_coding"	13	18	11	21	8	23	16	13	30
"ENSG00000168310"	"IRF2"	"4"	185308867	185395734	-1	"protein_coding"	59	71	7	59	56	62	59	3	75
"ENSG00000168314"	"MOBP"	"3"	39508689	39570970	1	"protein_coding"	12	21	1	15	5	10	13	9	11
"ENSG00000168374"	"ARF4"	"3"	57557090	57583947	-1	"protein_coding"	928	1201	180	1007	986	1015	1286	211	1163
"ENSG00000168385"	"SEPT2"	"2"	242254515	242293442	1	"protein_coding"	2174	2114	285	2422	2569	1822	2347	336	2255
"ENSG00000168386"	"FILIP1L"	"3"	99548985	99833357	-1	"protein_coding"	179	403	48	276	395	182	471	48	357
"ENSG00000168389"	"MFSD2A"	"1"	40420802	40435638	1	"protein_coding"	44	60	14	68	49	42	42	15	56
"ENSG00000168393"	"DTYMK"	"2"	242615157	242626406	-1	"protein_coding"	281	273	189	311	301	364	249	176	356
"ENSG00000168395"	"ING5"	"2"	242641450	242668893	1	"protein_coding"	284	245	155	287	290	287	215	119	286
"ENSG00000168397"	"ATG4B"	"2"	242576628	242613272	1	"protein_coding"	321	310	256	361	347	403	286	234	378
"ENSG00000168398"	"BDKRB2"	"14"	96671016	96710666	1	"protein_coding"	33	46	4	39	54	33	40	4	32
"ENSG00000168411"	"RFWD3"	"16"	74655292	74700779	-1	"protein_coding"	1017	1222	234	1203	1363	1113	1310	236	1214
"ENSG00000168434"	"COG7"	"16"	23399814	23464501	-1	"protein_coding"	222	277	67	280	235	242	265	85	228
"ENSG00000168439"	"STIP1"	"11"	63952744	63972015	1	"protein_coding"	2299	2066	674	2137	2390	2252	1941	726	2212
"ENSG00000168461"	"RAB31"	"18"	9708162	9862548	1	"protein_coding"	531	388	85	616	650	486	414	87	611
"ENSG00000168476"	"REEP4"	"8"	21995533	21999464	-1	"protein_coding"	95	109	75	118	133	116	97	59	134
"ENSG00000168487"	"BMP1"	"8"	22022249	22069839	1	"protein_coding"	68	93	57	100	107	93	101	39	118
"ENSG00000168488"	"ATXN2L"	"16"	28834356	28848558	1	"protein_coding"	2069	2502	892	2753	2542	2232	2322	853	2772
"ENSG00000168490"	"PHYHIP"	"8"	22077222	22089854	-1	"protein_coding"	15	19	17	23	18	26	10	28	29
"ENSG00000168491"	"CCDC110"	"4"	186366336	186392913	-1	"protein_coding"	5	11	3	12	7	6	11	3	6
"ENSG00000168495"	"POLR3D"	"8"	22102617	22112113	1	"protein_coding"	414	387	182	443	429	483	372	179	471
"ENSG00000168496"	"FEN1"	"11"	61560109	61564716	1	"protein_coding"	897	745	232	950	922	851	709	244	940
"ENSG00000168502"	"SOGA2"	"18"	8705659	8832776	1	"protein_coding"	270	250	145	294	254	291	288	123	327
"ENSG00000168505"	"GBX2"	"2"	237073879	237077012	-1	"protein_coding"	32	24	11	32	25	20	20	2	36
"ENSG00000168517"	"HEXIM2"	"17"	43238067	43247407	1	"protein_coding"	13	35	23	37	27	42	24	11	31
"ENSG00000168522"	"FNTA"	"8"	42889337	42940931	1	"protein_coding"	450	695	44	597	611	459	648	85	686
"ENSG00000168528"	"SERINC2"	"1"	31882412	31907525	1	"protein_coding"	85	97	50	127	88	106	92	44	117
"ENSG00000168538"	"TRAPPC11"	"4"	184580420	184634745	1	"protein_coding"	201	207	39	188	276	168	244	48	212
"ENSG00000168542"	"COL3A1"	"2"	189839046	189877472	1	"protein_coding"	16	14	18	9	36	16	13	6	21
"ENSG00000168556"	"ING2"	"4"	184426147	184432249	1	"protein_coding"	96	102	17	102	109	76	77	17	97
"ENSG00000168564"	"CDKN2AIP"	"4"	184365744	184369351	1	"protein_coding"	178	219	19	219	234	125	220	15	217
"ENSG00000168569"	"TMEM223"	"11"	62539101	62559493	-1	"protein_coding"	114	187	57	181	186	169	187	58	277
"ENSG00000168575"	"SLC20A2"	"8"	42273993	42397069	-1	"protein_coding"	280	281	63	343	377	262	261	78	316
"ENSG00000168591"	"TMUB2"	"17"	42264338	42269099	1	"protein_coding"	152	161	99	169	155	152	155	62	152
"ENSG00000168610"	"STAT3"	"17"	40465342	40540586	-1	"protein_coding"	564	720	190	613	822	566	661	233	666
